,NumRef,Ocean,Longitude,Latitude,Date,Depth,GPP,Chl_a,set,year,month,day,Longitude_pos,depth_bin,geometry
0,1,Arctic,-3.15,49.22,24 Jul 1981,10.0,47.85,1.47,PP,1981.0,7.0,24.0,356.85,15.0,POINT (-3.15 49.22)
1,2,Arctic,-3.15,49.22,24 Jul 1981,10.0,26.85,1.65,PP,1981.0,7.0,24.0,356.85,15.0,POINT (-3.15 49.22)
6,7,Arctic,-6.37,49.05,26 Jul 1981,7.0,9.38,0.34,PP,1981.0,7.0,26.0,353.63,15.0,POINT (-6.37 49.05)
7,8,Arctic,-6.37,49.05,26 Jul 1981,17.0,6.9,0.35,PP,1981.0,7.0,26.0,353.63,27.5,POINT (-6.37 49.05)
10,11,Arctic,-6.37,49.05,27 Jul 1981,7.0,7.5,0.26,PP,1981.0,7.0,27.0,353.63,15.0,POINT (-6.37 49.05)
11,12,Arctic,-6.37,49.05,27 Jul 1981,17.0,27.98,1.45,PP,1981.0,7.0,27.0,353.63,27.5,POINT (-6.37 49.05)
12,13,Arctic,-6.37,49.05,27 Jul 1981,26.0,30.53,2.81,PP,1981.0,7.0,27.0,353.63,27.5,POINT (-6.37 49.05)
23,24,Arctic,3.05,58.88,18 Jun 1999,5.0,3.46,0.39,PP,1999.0,6.0,18.0,3.05,5.0,POINT (3.05 58.88)
24,25,Arctic,3.05,58.88,18 Jun 1999,10.0,2.81,0.36,PP,1999.0,6.0,18.0,3.05,15.0,POINT (3.05 58.88)
25,26,Arctic,3.05,58.88,18 Jun 1999,40.0,0.81,0.62,PP,1999.0,6.0,18.0,3.05,45.0,POINT (3.05 58.88)
27,28,Arctic,3.21,58.83,19 Jun 1999,5.0,2.88,0.35,PP,1999.0,6.0,19.0,3.21,5.0,POINT (3.21 58.83)
28,29,Arctic,3.21,58.83,19 Jun 1999,10.0,0.9,0.35,PP,1999.0,6.0,19.0,3.21,15.0,POINT (3.21 58.83)
30,31,Arctic,3.51,58.61,21 Jun 1999,5.0,4.66,0.42,PP,1999.0,6.0,21.0,3.51,5.0,POINT (3.51 58.61)
31,32,Arctic,3.51,58.61,21 Jun 1999,25.0,3.0,0.6,PP,1999.0,6.0,21.0,3.51,27.5,POINT (3.51 58.61)
32,33,Arctic,3.51,58.61,21 Jun 1999,36.0,2.98,1.28,PP,1999.0,6.0,21.0,3.51,45.0,POINT (3.51 58.61)
34,35,Arctic,3.51,58.51,22 Jun 1999,5.0,5.07,0.66,PP,1999.0,6.0,22.0,3.51,5.0,POINT (3.51 58.51)
35,36,Arctic,3.51,58.51,22 Jun 1999,30.0,3.49,1.19,PP,1999.0,6.0,22.0,3.51,45.0,POINT (3.51 58.51)
36,37,Arctic,3.51,58.51,22 Jun 1999,40.0,0.36,0.61,PP,1999.0,6.0,22.0,3.51,45.0,POINT (3.51 58.51)
38,39,Arctic,3.48,58.34,23 Jun 1999,5.0,4.14,0.54,PP,1999.0,6.0,23.0,3.48,5.0,POINT (3.48 58.34)
39,40,Arctic,3.48,58.34,23 Jun 1999,28.0,3.01,0.91,PP,1999.0,6.0,23.0,3.48,45.0,POINT (3.48 58.34)
40,41,Arctic,3.48,58.34,23 Jun 1999,35.0,0.72,0.62,PP,1999.0,6.0,23.0,3.48,45.0,POINT (3.48 58.34)
42,43,Arctic,3.48,58.34,24 Jun 1999,3.0,3.46,0.39,PP,1999.0,6.0,24.0,3.48,5.0,POINT (3.48 58.34)
43,44,Arctic,3.48,58.34,24 Jun 1999,25.0,3.09,0.92,PP,1999.0,6.0,24.0,3.48,27.5,POINT (3.48 58.34)
44,45,Arctic,3.48,58.34,24 Jun 1999,32.0,0.49,0.87,PP,1999.0,6.0,24.0,3.48,45.0,POINT (3.48 58.34)
46,47,Arctic,3.56,58.25,26 Jun 1999,3.0,3.77,0.38,PP,1999.0,6.0,26.0,3.56,5.0,POINT (3.56 58.25)
47,48,Arctic,3.56,58.25,26 Jun 1999,30.0,4.44,1.32,PP,1999.0,6.0,26.0,3.56,45.0,POINT (3.56 58.25)
48,49,Arctic,3.56,58.25,26 Jun 1999,33.0,1.21,0.47,PP,1999.0,6.0,26.0,3.56,45.0,POINT (3.56 58.25)
50,51,Arctic,2.67,58.78,27 Jun 1999,10.0,4.44,0.46,PP,1999.0,6.0,27.0,2.67,15.0,POINT (2.67 58.78)
51,52,Arctic,2.67,58.78,27 Jun 1999,25.0,4.19,1.22,PP,1999.0,6.0,27.0,2.67,27.5,POINT (2.67 58.78)
52,53,Arctic,2.67,58.78,27 Jun 1999,30.0,0.35,0.96,PP,1999.0,6.0,27.0,2.67,45.0,POINT (2.67 58.78)
54,55,Arctic,2.46,58.67,28 Jun 1999,10.0,3.34,0.41,PP,1999.0,6.0,28.0,2.46,15.0,POINT (2.46 58.67)
55,56,Arctic,2.46,58.67,28 Jun 1999,30.0,5.57,2.19,PP,1999.0,6.0,28.0,2.46,45.0,POINT (2.46 58.67)
56,57,Arctic,2.46,58.67,28 Jun 1999,35.0,1.73,2.05,PP,1999.0,6.0,28.0,2.46,45.0,POINT (2.46 58.67)
64,65,Arctic,-2.39,79.77,16 Apr 2007,20.0,0.48,0.03,PP,2007.0,4.0,16.0,357.61,27.5,POINT (-2.39 79.77)
68,69,Arctic,-1.53,79.47,18 Apr 2007,20.0,1.88,0.03,PP,2007.0,4.0,18.0,358.47,27.5,POINT (-1.53 79.47)
71,72,Arctic,-6.14,77.5,22 Apr 2007,5.0,0.33,0.05,PP,2007.0,4.0,22.0,353.86,5.0,POINT (-6.14 77.5)
72,73,Arctic,-6.14,77.5,22 Apr 2007,10.0,0.3,0.05,PP,2007.0,4.0,22.0,353.86,15.0,POINT (-6.14 77.5)
77,78,Arctic,-19.51,68.51,01 Jul 2007,1.0,0.59,0.41,PP,2007.0,7.0,1.0,340.49,5.0,POINT (-19.51 68.51)
78,79,Arctic,-19.51,68.51,01 Jul 2007,15.0,1.23,0.59,PP,2007.0,7.0,1.0,340.49,15.0,POINT (-19.51 68.51)
79,80,Arctic,-19.51,68.51,01 Jul 2007,30.0,0.05,3.36,PP,2007.0,7.0,1.0,340.49,45.0,POINT (-19.51 68.51)
80,81,Arctic,-17.13,70.72,02 Jul 2007,1.0,1.64,0.31,PP,2007.0,7.0,2.0,342.87,5.0,POINT (-17.13 70.72)
81,82,Arctic,-17.13,70.72,02 Jul 2007,30.0,1.67,0.38,PP,2007.0,7.0,2.0,342.87,45.0,POINT (-17.13 70.72)
83,84,Arctic,-12.65,72.96,03 Jul 2007,1.0,2.3,0.6,PP,2007.0,7.0,3.0,347.35,5.0,POINT (-12.65 72.96)
84,85,Arctic,-12.65,72.96,03 Jul 2007,10.0,2.08,2.14,PP,2007.0,7.0,3.0,347.35,15.0,POINT (-12.65 72.96)
85,86,Arctic,-12.65,72.96,03 Jul 2007,26.0,1.55,2.82,PP,2007.0,7.0,3.0,347.35,27.5,POINT (-12.65 72.96)
86,87,Arctic,-7.45,74.9,04 Jul 2007,1.0,2.34,0.74,PP,2007.0,7.0,4.0,352.55,5.0,POINT (-7.45 74.9)
88,89,Arctic,-7.45,74.9,04 Jul 2007,32.0,2.34,1.54,PP,2007.0,7.0,4.0,352.55,45.0,POINT (-7.45 74.9)
89,90,Arctic,-1.62,77.38,05 Jul 2007,1.0,8.15,1.73,PP,2007.0,7.0,5.0,358.38,5.0,POINT (-1.62 77.38)
90,91,Arctic,-1.62,77.38,05 Jul 2007,5.0,13.89,4.01,PP,2007.0,7.0,5.0,358.38,5.0,POINT (-1.62 77.38)
91,92,Arctic,-1.62,77.38,05 Jul 2007,15.0,10.01,6.84,PP,2007.0,7.0,5.0,358.38,15.0,POINT (-1.62 77.38)
92,93,Arctic,-2.51,78.01,06 Jul 2007,1.0,7.89,1.67,PP,2007.0,7.0,6.0,357.49,5.0,POINT (-2.51 78.01)
93,94,Arctic,-2.51,78.01,06 Jul 2007,20.0,6.82,1.73,PP,2007.0,7.0,6.0,357.49,27.5,POINT (-2.51 78.01)
94,95,Arctic,-2.51,78.01,06 Jul 2007,36.0,3.72,1.49,PP,2007.0,7.0,6.0,357.49,45.0,POINT (-2.51 78.01)
95,96,Arctic,2.97,78.73,07 Jul 2007,1.0,14.28,1.21,PP,2007.0,7.0,7.0,2.97,5.0,POINT (2.97 78.73)
96,97,Arctic,2.97,78.73,07 Jul 2007,5.0,6.51,2.03,PP,2007.0,7.0,7.0,2.97,5.0,POINT (2.97 78.73)
97,98,Arctic,2.97,78.73,07 Jul 2007,15.0,3.17,3.23,PP,2007.0,7.0,7.0,2.97,15.0,POINT (2.97 78.73)
98,99,Arctic,7.5,79.52,08 Jul 2007,1.0,10.48,1.97,PP,2007.0,7.0,8.0,7.5,5.0,POINT (7.5 79.52)
99,100,Arctic,7.5,79.52,08 Jul 2007,5.0,12.58,3.35,PP,2007.0,7.0,8.0,7.5,5.0,POINT (7.5 79.52)
113,114,Arctic,6.83,79.37,13 Jul 2007,1.0,2.78,1.04,PP,2007.0,7.0,13.0,6.83,5.0,POINT (6.83 79.37)
114,115,Arctic,6.83,79.37,13 Jul 2007,10.0,5.38,2.59,PP,2007.0,7.0,13.0,6.83,15.0,POINT (6.83 79.37)
115,116,Arctic,6.83,79.37,13 Jul 2007,24.0,6.9,5.33,PP,2007.0,7.0,13.0,6.83,27.5,POINT (6.83 79.37)
119,120,Arctic,8.6,79.88,15 Jul 2007,1.0,16.11,2.1,PP,2007.0,7.0,15.0,8.6,5.0,POINT (8.6 79.88)
120,121,Arctic,8.6,79.88,15 Jul 2007,15.0,7.49,2.25,PP,2007.0,7.0,15.0,8.6,15.0,POINT (8.6 79.88)
121,122,Arctic,8.6,79.88,15 Jul 2007,30.0,7.21,0.94,PP,2007.0,7.0,15.0,8.6,45.0,POINT (8.6 79.88)
137,138,Arctic,3.4,79.59,23 Jul 2007,1.0,0.54,0.31,PP,2007.0,7.0,23.0,3.4,5.0,POINT (3.4 79.59)
138,139,Arctic,3.4,79.59,23 Jul 2007,14.0,6.76,4.1,PP,2007.0,7.0,23.0,3.4,15.0,POINT (3.4 79.59)
139,140,Arctic,3.4,79.59,23 Jul 2007,32.0,0.8,1.48,PP,2007.0,7.0,23.0,3.4,45.0,POINT (3.4 79.59)
140,141,Arctic,2.17,79.4,24 Jul 2007,1.0,2.76,0.79,PP,2007.0,7.0,24.0,2.17,5.0,POINT (2.17 79.4)
141,142,Arctic,2.17,79.4,24 Jul 2007,10.0,1.05,0.84,PP,2007.0,7.0,24.0,2.17,15.0,POINT (2.17 79.4)
142,143,Arctic,2.17,79.4,24 Jul 2007,30.0,2.85,1.11,PP,2007.0,7.0,24.0,2.17,45.0,POINT (2.17 79.4)
151,152,Arctic,-13.41,74.9,05 May 2008,1.0,1.28,0.21,PP,2008.0,5.0,5.0,346.59,5.0,POINT (-13.41 74.9)
152,153,Arctic,-13.41,74.9,05 May 2008,5.0,0.12,0.2,PP,2008.0,5.0,5.0,346.59,5.0,POINT (-13.41 74.9)
153,154,Arctic,-13.41,74.9,05 May 2008,20.0,1.93,0.17,PP,2008.0,5.0,5.0,346.59,27.5,POINT (-13.41 74.9)
155,156,Arctic,9.5,78.98,31 Jul 2008,1.0,1.88,1.53,PP,2008.0,7.0,31.0,9.5,5.0,POINT (9.5 78.98)
156,157,Arctic,9.5,78.98,31 Jul 2008,10.0,2.9,1.6,PP,2008.0,7.0,31.0,9.5,15.0,POINT (9.5 78.98)
157,158,Arctic,9.5,78.98,31 Jul 2008,20.0,1.17,2.11,PP,2008.0,7.0,31.0,9.5,27.5,POINT (9.5 78.98)
158,159,Arctic,9.5,78.98,31 Jul 2008,30.0,2.68,2.8,PP,2008.0,7.0,31.0,9.5,45.0,POINT (9.5 78.98)
159,160,Arctic,4.24,79.05,01 Aug 2008,1.0,1.35,0.53,PP,2008.0,8.0,1.0,4.24,5.0,POINT (4.24 79.05)
160,161,Arctic,4.24,79.05,01 Aug 2008,5.0,1.84,1.15,PP,2008.0,8.0,1.0,4.24,5.0,POINT (4.24 79.05)
161,162,Arctic,4.24,79.05,01 Aug 2008,10.0,3.07,1.55,PP,2008.0,8.0,1.0,4.24,15.0,POINT (4.24 79.05)
162,163,Arctic,4.24,79.05,01 Aug 2008,20.0,4.52,2.45,PP,2008.0,8.0,1.0,4.24,27.5,POINT (4.24 79.05)
163,164,Arctic,1.99,78.83,02 Aug 2008,1.0,1.88,0.47,PP,2008.0,8.0,2.0,1.99,5.0,POINT (1.99 78.83)
164,165,Arctic,1.99,78.83,02 Aug 2008,10.0,2.9,0.88,PP,2008.0,8.0,2.0,1.99,15.0,POINT (1.99 78.83)
165,166,Arctic,1.99,78.83,02 Aug 2008,20.0,2.68,5.19,PP,2008.0,8.0,2.0,1.99,27.5,POINT (1.99 78.83)
166,167,Arctic,1.99,78.83,02 Aug 2008,25.0,1.17,9.5,PP,2008.0,8.0,2.0,1.99,27.5,POINT (1.99 78.83)
167,168,Arctic,0.23,78.69,03 Aug 2008,1.0,0.69,0.56,PP,2008.0,8.0,3.0,0.23,5.0,POINT (0.23 78.69)
168,169,Arctic,0.23,78.69,03 Aug 2008,5.0,0.97,0.97,PP,2008.0,8.0,3.0,0.23,5.0,POINT (0.23 78.69)
169,170,Arctic,0.23,78.69,03 Aug 2008,10.0,1.36,2.19,PP,2008.0,8.0,3.0,0.23,15.0,POINT (0.23 78.69)
170,171,Arctic,0.23,78.69,03 Aug 2008,20.0,1.91,3.54,PP,2008.0,8.0,3.0,0.23,27.5,POINT (0.23 78.69)
171,172,Arctic,-1.71,78.01,04 Aug 2008,10.0,3.36,1.61,PP,2008.0,8.0,4.0,358.29,15.0,POINT (-1.71 78.01)
172,173,Arctic,-1.71,78.01,04 Aug 2008,20.0,3.43,3.46,PP,2008.0,8.0,4.0,358.29,27.5,POINT (-1.71 78.01)
173,174,Arctic,-1.71,78.01,04 Aug 2008,25.0,1.12,3.94,PP,2008.0,8.0,4.0,358.29,27.5,POINT (-1.71 78.01)
175,176,Arctic,0.02,78.0,05 Aug 2008,1.0,0.24,0.52,PP,2008.0,8.0,5.0,0.02,5.0,POINT (0.02 78)
176,177,Arctic,0.02,78.0,05 Aug 2008,10.0,1.31,1.46,PP,2008.0,8.0,5.0,0.02,15.0,POINT (0.02 78)
177,178,Arctic,0.02,78.0,05 Aug 2008,20.0,0.48,1.35,PP,2008.0,8.0,5.0,0.02,27.5,POINT (0.02 78)
182,183,Arctic,28.13,76.62,18 Jun 2009,17.0,3.11,0.15,PP,2009.0,6.0,18.0,28.13,27.5,POINT (28.13 76.62)
183,184,Arctic,28.13,76.62,18 Jun 2009,35.0,64.4,11.77,PP,2009.0,6.0,18.0,28.13,45.0,POINT (28.13 76.62)
185,186,Arctic,23.1,78.15,19 Jun 2009,1.0,6.87,1.96,PP,2009.0,6.0,19.0,23.1,5.0,POINT (23.1 78.15)
186,187,Arctic,23.1,78.15,19 Jun 2009,10.0,16.79,1.45,PP,2009.0,6.0,19.0,23.1,15.0,POINT (23.1 78.15)
187,188,Arctic,23.1,78.15,19 Jun 2009,25.0,18.52,3.11,PP,2009.0,6.0,19.0,23.1,27.5,POINT (23.1 78.15)
189,190,Arctic,18.16,76.59,20 Jun 2009,35.0,3.92,0.73,PP,2009.0,6.0,20.0,18.16,45.0,POINT (18.16 76.59)
194,195,Arctic,14.77,79.94,23 Jun 2009,1.0,10.09,0.56,PP,2009.0,6.0,23.0,14.77,5.0,POINT (14.77 79.94)
195,196,Arctic,14.77,79.94,23 Jun 2009,10.0,10.37,3.17,PP,2009.0,6.0,23.0,14.77,15.0,POINT (14.77 79.94)
263,264,Arctic ,-159.48,72.3,30 Jul 1993,1.0,3.13,0.75,PP,1993.0,7.0,30.0,200.52,5.0,POINT (-159.48 72.3)
264,265,Arctic ,-159.48,72.3,30 Jul 1993,4.0,3.13,0.75,PP,1993.0,7.0,30.0,200.52,5.0,POINT (-159.48 72.3)
265,266,Arctic ,-159.48,72.3,30 Jul 1993,6.0,3.13,0.75,PP,1993.0,7.0,30.0,200.52,15.0,POINT (-159.48 72.3)
266,267,Arctic ,-159.48,72.3,30 Jul 1993,11.0,2.88,1.0,PP,1993.0,7.0,30.0,200.52,15.0,POINT (-159.48 72.3)
267,268,Arctic ,-159.48,72.3,30 Jul 1993,17.0,2.5,2.0,PP,1993.0,7.0,30.0,200.52,27.5,POINT (-159.48 72.3)
268,269,Arctic ,-159.48,72.3,30 Jul 1993,22.0,1.25,3.2,PP,1993.0,7.0,30.0,200.52,27.5,POINT (-159.48 72.3)
269,270,Arctic ,-159.48,72.3,30 Jul 1993,25.0,0.93,3.5,PP,1993.0,7.0,30.0,200.52,27.5,POINT (-159.48 72.3)
270,271,Arctic ,-159.12,72.49,30 Jul 1993,1.0,3.13,0.05,PP,1993.0,7.0,30.0,200.88,5.0,POINT (-159.12 72.49)
271,272,Arctic ,-159.12,72.49,30 Jul 1993,4.0,3.13,0.05,PP,1993.0,7.0,30.0,200.88,5.0,POINT (-159.12 72.49)
272,273,Arctic ,-159.12,72.49,30 Jul 1993,7.0,3.13,0.05,PP,1993.0,7.0,30.0,200.88,15.0,POINT (-159.12 72.49)
273,274,Arctic ,-159.12,72.49,30 Jul 1993,10.0,2.88,0.05,PP,1993.0,7.0,30.0,200.88,15.0,POINT (-159.12 72.49)
274,275,Arctic ,-159.12,72.49,30 Jul 1993,16.0,2.25,1.0,PP,1993.0,7.0,30.0,200.88,27.5,POINT (-159.12 72.49)
275,276,Arctic ,-159.12,72.49,30 Jul 1993,25.0,1.0,1.8,PP,1993.0,7.0,30.0,200.88,27.5,POINT (-159.12 72.49)
276,277,Arctic ,-159.12,72.49,30 Jul 1993,38.0,0.1,2.5,PP,1993.0,7.0,30.0,200.88,45.0,POINT (-159.12 72.49)
277,278,Arctic ,-158.45,73.05,30 Jul 1993,0.0,4.0,0.75,PP,1993.0,7.0,30.0,201.55,5.0,POINT (-158.45 73.05)
278,279,Arctic ,-158.45,73.05,30 Jul 1993,3.0,3.5,0.75,PP,1993.0,7.0,30.0,201.55,5.0,POINT (-158.45 73.05)
279,280,Arctic ,-158.45,73.05,30 Jul 1993,7.0,3.5,0.75,PP,1993.0,7.0,30.0,201.55,15.0,POINT (-158.45 73.05)
280,281,Arctic ,-158.45,73.05,30 Jul 1993,16.0,3.13,0.7,PP,1993.0,7.0,30.0,201.55,27.5,POINT (-158.45 73.05)
281,282,Arctic ,-158.45,73.05,30 Jul 1993,22.0,0.63,0.6,PP,1993.0,7.0,30.0,201.55,27.5,POINT (-158.45 73.05)
282,283,Arctic ,-158.45,73.05,30 Jul 1993,33.0,1.0,0.5,PP,1993.0,7.0,30.0,201.55,45.0,POINT (-158.45 73.05)
283,284,Arctic ,-158.28,73.12,30 Jul 1993,0.0,3.5,0.75,PP,1993.0,7.0,30.0,201.72,5.0,POINT (-158.28 73.12)
284,285,Arctic ,-158.28,73.12,30 Jul 1993,5.0,4.0,0.75,PP,1993.0,7.0,30.0,201.72,5.0,POINT (-158.28 73.12)
285,286,Arctic ,-158.28,73.12,30 Jul 1993,8.0,4.38,0.75,PP,1993.0,7.0,30.0,201.72,15.0,POINT (-158.28 73.12)
286,287,Arctic ,-158.28,73.12,30 Jul 1993,20.0,2.5,0.5,PP,1993.0,7.0,30.0,201.72,27.5,POINT (-158.28 73.12)
287,288,Arctic ,-158.28,73.12,30 Jul 1993,29.0,0.43,0.4,PP,1993.0,7.0,30.0,201.72,45.0,POINT (-158.28 73.12)
288,289,Arctic ,-157.24,73.41,30 Jul 1993,1.0,0.5,0.08,PP,1993.0,7.0,30.0,202.76,5.0,POINT (-157.24 73.41)
289,290,Arctic ,-157.24,73.41,30 Jul 1993,6.0,0.25,0.08,PP,1993.0,7.0,30.0,202.76,15.0,POINT (-157.24 73.41)
290,291,Arctic ,-157.24,73.41,30 Jul 1993,11.0,0.13,0.08,PP,1993.0,7.0,30.0,202.76,15.0,POINT (-157.24 73.41)
291,292,Arctic ,-157.24,73.41,30 Jul 1993,25.0,0.19,0.8,PP,1993.0,7.0,30.0,202.76,27.5,POINT (-157.24 73.41)
292,293,Arctic ,-157.24,73.41,30 Jul 1993,38.0,0.15,0.8,PP,1993.0,7.0,30.0,202.76,45.0,POINT (-157.24 73.41)
293,294,Arctic ,-157.24,73.41,30 Jul 1993,58.0,0.06,0.75,PP,1993.0,7.0,30.0,202.76,65.0,POINT (-157.24 73.41)
294,295,Arctic ,-155.26,74.25,30 Jul 1993,1.0,0.25,0.03,PP,1993.0,7.0,30.0,204.74,5.0,POINT (-155.26 74.25)
295,296,Arctic ,-155.26,74.25,30 Jul 1993,5.0,0.25,0.03,PP,1993.0,7.0,30.0,204.74,5.0,POINT (-155.26 74.25)
296,297,Arctic ,-155.26,74.25,30 Jul 1993,9.0,0.3,0.05,PP,1993.0,7.0,30.0,204.74,15.0,POINT (-155.26 74.25)
297,298,Arctic ,-155.26,74.25,30 Jul 1993,13.0,0.3,0.06,PP,1993.0,7.0,30.0,204.74,15.0,POINT (-155.26 74.25)
298,299,Arctic ,-155.26,74.25,30 Jul 1993,20.0,0.25,0.08,PP,1993.0,7.0,30.0,204.74,27.5,POINT (-155.26 74.25)
299,300,Arctic ,-155.26,74.25,30 Jul 1993,32.0,0.13,0.08,PP,1993.0,7.0,30.0,204.74,45.0,POINT (-155.26 74.25)
418,419,Atlantic,-19.8,47.0,25 Apr 1989,10.0,5.8,0.53,PP,1989.0,4.0,25.0,340.2,15.0,POINT (-19.8 47)
419,420,Atlantic,-19.8,47.0,25 Apr 1989,20.0,4.7,0.54,PP,1989.0,4.0,25.0,340.2,27.5,POINT (-19.8 47)
420,421,Atlantic,-19.8,47.0,25 Apr 1989,30.0,3.5,0.48,PP,1989.0,4.0,25.0,340.2,45.0,POINT (-19.8 47)
421,422,Atlantic,-19.8,47.0,25 Apr 1989,40.0,2.0,0.52,PP,1989.0,4.0,25.0,340.2,45.0,POINT (-19.8 47)
422,423,Atlantic,-19.8,47.0,25 Apr 1989,55.0,1.1,0.56,PP,1989.0,4.0,25.0,340.2,65.0,POINT (-19.8 47)
423,424,Atlantic,-19.7,46.7,26 Apr 1989,3.0,7.5,0.76,PP,1989.0,4.0,26.0,340.3,5.0,POINT (-19.7 46.7)
424,425,Atlantic,-19.7,46.7,26 Apr 1989,10.0,6.6,0.66,PP,1989.0,4.0,26.0,340.3,15.0,POINT (-19.7 46.7)
425,426,Atlantic,-19.7,46.7,26 Apr 1989,20.0,4.5,0.96,PP,1989.0,4.0,26.0,340.3,27.5,POINT (-19.7 46.7)
426,427,Atlantic,-19.7,46.7,26 Apr 1989,30.0,2.4,0.76,PP,1989.0,4.0,26.0,340.3,45.0,POINT (-19.7 46.7)
427,428,Atlantic,-19.7,46.7,26 Apr 1989,40.0,1.2,0.77,PP,1989.0,4.0,26.0,340.3,45.0,POINT (-19.7 46.7)
428,429,Atlantic,-19.7,46.7,26 Apr 1989,50.0,0.6,0.83,PP,1989.0,4.0,26.0,340.3,65.0,POINT (-19.7 46.7)
430,431,Atlantic,-19.6,46.6,27 Apr 1989,3.0,6.2,0.65,PP,1989.0,4.0,27.0,340.4,5.0,POINT (-19.6 46.6)
431,432,Atlantic,-19.6,46.6,27 Apr 1989,10.0,5.9,0.54,PP,1989.0,4.0,27.0,340.4,15.0,POINT (-19.6 46.6)
432,433,Atlantic,-19.6,46.6,27 Apr 1989,20.0,3.6,0.66,PP,1989.0,4.0,27.0,340.4,27.5,POINT (-19.6 46.6)
433,434,Atlantic,-19.6,46.6,27 Apr 1989,30.0,1.6,0.75,PP,1989.0,4.0,27.0,340.4,45.0,POINT (-19.6 46.6)
434,435,Atlantic,-19.6,46.6,27 Apr 1989,40.0,0.8,0.76,PP,1989.0,4.0,27.0,340.4,45.0,POINT (-19.6 46.6)
435,436,Atlantic,-19.6,46.6,27 Apr 1989,50.0,0.5,0.75,PP,1989.0,4.0,27.0,340.4,65.0,POINT (-19.6 46.6)
436,437,Atlantic,-19.5,46.5,29 Apr 1989,3.0,7.9,0.95,PP,1989.0,4.0,29.0,340.5,5.0,POINT (-19.5 46.5)
437,438,Atlantic,-19.5,46.5,29 Apr 1989,10.0,6.9,1.0,PP,1989.0,4.0,29.0,340.5,15.0,POINT (-19.5 46.5)
438,439,Atlantic,-19.5,46.5,29 Apr 1989,20.0,2.7,0.95,PP,1989.0,4.0,29.0,340.5,27.5,POINT (-19.5 46.5)
439,440,Atlantic,-19.5,46.5,29 Apr 1989,30.0,1.9,0.79,PP,1989.0,4.0,29.0,340.5,45.0,POINT (-19.5 46.5)
440,441,Atlantic,-19.5,46.5,29 Apr 1989,40.0,0.7,0.59,PP,1989.0,4.0,29.0,340.5,45.0,POINT (-19.5 46.5)
441,442,Atlantic,-19.5,46.5,29 Apr 1989,50.0,0.3,0.56,PP,1989.0,4.0,29.0,340.5,65.0,POINT (-19.5 46.5)
442,443,Atlantic,-18.84,46.36,30 Apr 1989,2.0,4.18,0.5,PP,1989.0,4.0,30.0,341.16,5.0,POINT (-18.84 46.36)
443,444,Atlantic,-18.84,46.36,30 Apr 1989,10.0,4.68,0.65,PP,1989.0,4.0,30.0,341.16,15.0,POINT (-18.84 46.36)
444,445,Atlantic,-18.84,46.36,30 Apr 1989,15.0,4.92,0.88,PP,1989.0,4.0,30.0,341.16,15.0,POINT (-18.84 46.36)
445,446,Atlantic,-18.84,46.36,30 Apr 1989,20.0,2.45,0.92,PP,1989.0,4.0,30.0,341.16,27.5,POINT (-18.84 46.36)
446,447,Atlantic,-18.84,46.36,30 Apr 1989,25.0,2.59,0.81,PP,1989.0,4.0,30.0,341.16,27.5,POINT (-18.84 46.36)
447,448,Atlantic,-18.84,46.36,30 Apr 1989,30.0,2.1,0.81,PP,1989.0,4.0,30.0,341.16,45.0,POINT (-18.84 46.36)
448,449,Atlantic,-18.65,46.3,30 Apr 1989,2.0,9.84,0.77,PP,1989.0,4.0,30.0,341.35,5.0,POINT (-18.65 46.3)
449,450,Atlantic,-18.65,46.3,30 Apr 1989,10.0,10.21,0.73,PP,1989.0,4.0,30.0,341.35,15.0,POINT (-18.65 46.3)
450,451,Atlantic,-18.65,46.3,30 Apr 1989,15.0,4.93,0.72,PP,1989.0,4.0,30.0,341.35,15.0,POINT (-18.65 46.3)
451,452,Atlantic,-18.65,46.3,30 Apr 1989,20.0,6.26,0.78,PP,1989.0,4.0,30.0,341.35,27.5,POINT (-18.65 46.3)
452,453,Atlantic,-18.65,46.3,30 Apr 1989,25.0,1.66,2.73,PP,1989.0,4.0,30.0,341.35,27.5,POINT (-18.65 46.3)
453,454,Atlantic,-18.65,46.3,30 Apr 1989,30.0,0.21,3.46,PP,1989.0,4.0,30.0,341.35,45.0,POINT (-18.65 46.3)
454,455,Atlantic,-18.35,46.36,30 Apr 1989,2.0,9.69,0.71,PP,1989.0,4.0,30.0,341.65,5.0,POINT (-18.35 46.36)
455,456,Atlantic,-18.35,46.36,30 Apr 1989,10.0,11.43,0.83,PP,1989.0,4.0,30.0,341.65,15.0,POINT (-18.35 46.36)
456,457,Atlantic,-18.35,46.36,30 Apr 1989,15.0,5.04,0.86,PP,1989.0,4.0,30.0,341.65,15.0,POINT (-18.35 46.36)
457,458,Atlantic,-18.35,46.36,30 Apr 1989,20.0,2.23,0.88,PP,1989.0,4.0,30.0,341.65,27.5,POINT (-18.35 46.36)
458,459,Atlantic,-18.35,46.36,30 Apr 1989,25.0,5.36,0.92,PP,1989.0,4.0,30.0,341.65,27.5,POINT (-18.35 46.36)
459,460,Atlantic,-18.35,46.36,30 Apr 1989,30.0,1.11,0.76,PP,1989.0,4.0,30.0,341.65,45.0,POINT (-18.35 46.36)
460,461,Atlantic,-20.76,59.52,30 Apr 1989,5.0,3.52,0.03,PP,1989.0,4.0,30.0,339.24,5.0,POINT (-20.76 59.52)
