,number,Date,cruise,Longitude,Latitude,Depth,bacteria,virus,set,year,month,day,Longitude_pos,depth_bin,geometry
5271,5272,12/21/04,KH04_5,150.5,-54.5,199.0,554886.0703,3453778.486,VB,2004,12,21,150.5,222.5,POINT (150.5 -54.5)
5272,5273,12/21/04,KH04_5,150.5,-54.5,73.0,686919.9011,4116315.086,VB,2004,12,21,150.5,87.5,POINT (150.5 -54.5)
5273,5274,12/21/04,KH04_5,150.5,-54.5,98.0,686758.5551,4015149.783,VB,2004,12,21,150.5,117.5,POINT (150.5 -54.5)
5277,5278,12/24/04,KH04_5,159.5,-61.5,98.0,233485.893,2214144.911,VB,2004,12,24,159.5,117.5,POINT (159.5 -61.5)
5278,5279,12/24/04,KH04_5,159.5,-61.5,75.0,355267.536,2299315.19,VB,2004,12,24,159.5,87.5,POINT (159.5 -61.5)
5279,5280,12/24/04,KH04_5,159.5,-61.5,11.0,252486.1496,3695631.637,VB,2004,12,24,159.5,15.0,POINT (159.5 -61.5)
5280,5281,12/24/04,KH04_5,159.5,-61.5,49.0,430146.3876,3289794.085,VB,2004,12,24,159.5,65.0,POINT (159.5 -61.5)
5281,5282,12/24/04,KH04_5,159.5,-61.5,30.0,307086.0579,4600237.658,VB,2004,12,24,159.5,45.0,POINT (159.5 -61.5)
5282,5283,12/24/04,KH04_5,159.5,-61.5,150.0,165035.7328,2088750.2,VB,2004,12,24,159.5,160.0,POINT (159.5 -61.5)
5283,5284,12/24/04,KH04_5,159.5,-61.5,1.0,241636.786,3276854.337,VB,2004,12,24,159.5,5.0,POINT (159.5 -61.5)
5284,5285,12/24/04,KH04_5,159.5,-61.5,19.0,298759.8341,5146059.757,VB,2004,12,24,159.5,27.5,POINT (159.5 -61.5)
5285,5286,12/24/04,KH04_5,159.5,-61.5,123.0,174012.859,2613398.165,VB,2004,12,24,159.5,160.0,POINT (159.5 -61.5)
5292,5293,12/24/04,KH04_5,159.5,-61.5,297.0,89922.62693,1571259.44,VB,2004,12,24,159.5,310.0,POINT (159.5 -61.5)
5294,5295,12/26/04,KH04_5,170.5,-63.5,196.0,228843.7476,2244420.483,VB,2004,12,26,170.5,222.5,POINT (170.5 -63.5)
5295,5296,12/26/04,KH04_5,170.5,-63.5,1.0,164993.3765,10724222.56,VB,2004,12,26,170.5,5.0,POINT (170.5 -63.5)
5296,5297,12/26/04,KH04_5,170.5,-63.5,295.0,134440.8675,1936223.598,VB,2004,12,26,170.5,310.0,POINT (170.5 -63.5)
5297,5298,12/26/04,KH04_5,170.5,-63.5,101.0,320855.0809,3338467.934,VB,2004,12,26,170.5,117.5,POINT (170.5 -63.5)
5298,5299,12/26/04,KH04_5,170.5,-63.5,148.0,256524.6996,2439111.596,VB,2004,12,26,170.5,160.0,POINT (170.5 -63.5)
5301,5302,12/26/04,KH04_5,170.5,-63.5,11.0,178693.5924,7863454.168,VB,2004,12,26,170.5,15.0,POINT (170.5 -63.5)
5304,5305,12/26/04,KH04_5,170.5,-63.5,49.0,402719.8008,5451018.497,VB,2004,12,26,170.5,65.0,POINT (170.5 -63.5)
5305,5306,12/26/04,KH04_5,170.5,-63.5,31.0,183211.5416,5933485.698,VB,2004,12,26,170.5,45.0,POINT (170.5 -63.5)
5306,5307,12/26/04,KH04_5,170.5,-63.5,20.0,172217.9399,6505288.066,VB,2004,12,26,170.5,27.5,POINT (170.5 -63.5)
5307,5308,12/26/04,KH04_5,170.5,-63.5,123.0,318832.4791,2783396.444,VB,2004,12,26,170.5,160.0,POINT (170.5 -63.5)
5309,5310,12/26/04,KH04_5,170.5,-63.5,76.0,305338.3348,3050467.604,VB,2004,12,26,170.5,87.5,POINT (170.5 -63.5)
5312,5313,12/28/04,KH04_5,174.5,-65.5,125.0,149532.3825,3311970.81,VB,2004,12,28,174.5,160.0,POINT (174.5 -65.5)
5314,5315,12/28/04,KH04_5,174.5,-65.5,74.0,267627.1353,4222348.253,VB,2004,12,28,174.5,87.5,POINT (174.5 -65.5)
5315,5316,12/28/04,KH04_5,174.5,-65.5,99.0,176034.9028,4547619.047,VB,2004,12,28,174.5,117.5,POINT (174.5 -65.5)
5316,5317,12/28/04,KH04_5,174.5,-65.5,297.0,80776.86026,2054712.606,VB,2004,12,28,174.5,310.0,POINT (174.5 -65.5)
5320,5321,12/28/04,KH04_5,174.5,-65.5,20.0,177426.4851,6974985.562,VB,2004,12,28,174.5,27.5,POINT (174.5 -65.5)
5321,5322,12/28/04,KH04_5,174.5,-65.5,148.0,139481.7947,2561685.989,VB,2004,12,28,174.5,160.0,POINT (174.5 -65.5)
5322,5323,12/28/04,KH04_5,174.5,-65.5,198.0,119576.9515,2406372.252,VB,2004,12,28,174.5,222.5,POINT (174.5 -65.5)
5324,5325,12/28/04,KH04_5,174.5,-65.5,1.0,179599.2143,9579477.459,VB,2004,12,28,174.5,5.0,POINT (174.5 -65.5)
5325,5326,12/28/04,KH04_5,174.5,-65.5,30.0,222516.3365,7178049.808,VB,2004,12,28,174.5,45.0,POINT (174.5 -65.5)
5326,5327,12/28/04,KH04_5,174.5,-65.5,50.0,473792.4613,4986969.728,VB,2004,12,28,174.5,65.0,POINT (174.5 -65.5)
5331,5332,12/28/04,KH04_5,174.5,-65.5,10.0,183107.9027,12685752.2,VB,2004,12,28,174.5,15.0,POINT (174.5 -65.5)
5332,5333,8/2/03,FECYCLE1,178.5,-46.5,20.0,869000.0,16900000.0,VB,2003,8,2,178.5,27.5,POINT (178.5 -46.5)
5333,5334,6/2/03,FECYCLE1,178.5,-46.5,20.0,654000.0,10900000.0,VB,2003,6,2,178.5,27.5,POINT (178.5 -46.5)
5334,5335,8/2/03,FECYCLE1,178.5,-46.5,20.0,1040000.0,74900000.0,VB,2003,8,2,178.5,27.5,POINT (178.5 -46.5)
5335,5336,10/2/03,FECYCLE1,178.5,-46.5,1.0,861000.0,9550000.0,VB,2003,10,2,178.5,5.0,POINT (178.5 -46.5)
5336,5337,7/2/03,FECYCLE1,178.5,-46.5,20.0,1010000.0,63300000.0,VB,2003,7,2,178.5,27.5,POINT (178.5 -46.5)
5337,5338,9/2/03,FECYCLE1,178.5,-46.5,7.0,852000.0,9500000.0,VB,2003,9,2,178.5,15.0,POINT (178.5 -46.5)
5338,5339,5/2/03,FECYCLE1,178.5,-46.5,20.0,926000.0,118000000.0,VB,2003,5,2,178.5,27.5,POINT (178.5 -46.5)
5339,5340,10/2/03,FECYCLE1,178.5,-46.5,7.0,1080000.0,9450000.0,VB,2003,10,2,178.5,15.0,POINT (178.5 -46.5)
5340,5341,9/2/03,FECYCLE1,178.5,-46.5,20.0,1020000.0,62200000.0,VB,2003,9,2,178.5,27.5,POINT (178.5 -46.5)
5341,5342,10/2/03,FECYCLE1,178.5,-46.5,7.0,902000.0,9690000.0,VB,2003,10,2,178.5,15.0,POINT (178.5 -46.5)
5342,5343,10/2/03,FECYCLE1,178.5,-46.5,7.0,855000.0,11400000.0,VB,2003,10,2,178.5,15.0,POINT (178.5 -46.5)
5343,5344,7/2/03,FECYCLE1,178.5,-46.5,10.0,835000.0,15200000.0,VB,2003,7,2,178.5,15.0,POINT (178.5 -46.5)
5344,5345,10/2/03,FECYCLE1,178.5,-46.5,7.0,805000.0,10400000.0,VB,2003,10,2,178.5,15.0,POINT (178.5 -46.5)
5345,5346,7/2/03,FECYCLE1,178.5,-46.5,10.0,976000.0,27700000.0,VB,2003,7,2,178.5,15.0,POINT (178.5 -46.5)
5346,5347,10/2/03,FECYCLE1,178.5,-46.5,7.0,944000.0,10800000.0,VB,2003,10,2,178.5,15.0,POINT (178.5 -46.5)
5347,5348,10/2/03,FECYCLE1,178.5,-46.5,7.0,1070000.0,66700000.0,VB,2003,10,2,178.5,15.0,POINT (178.5 -46.5)
5348,5349,4/2/05,FECYCLE1,178.5,-46.5,1.0,997000.0,112000000.0,VB,2005,4,2,178.5,5.0,POINT (178.5 -46.5)
5349,5350,7/2/03,FECYCLE1,178.5,-46.5,10.0,980000.0,56300000.0,VB,2003,7,2,178.5,15.0,POINT (178.5 -46.5)
5350,5351,10/2/03,FECYCLE1,179.5,-46.5,7.0,713000.0,77000000.0,VB,2003,10,2,179.5,15.0,POINT (179.5 -46.5)
5351,5352,10/2/03,FECYCLE1,179.5,-46.5,7.0,584000.0,25500000.0,VB,2003,10,2,179.5,15.0,POINT (179.5 -46.5)
5352,5353,11/2/03,FECYCLE1,179.5,-46.5,20.0,1040000.0,246000000.0,VB,2003,11,2,179.5,27.5,POINT (179.5 -46.5)
5353,5354,11/2/03,FECYCLE1,179.5,-46.5,10.0,991000.0,320000000.0,VB,2003,11,2,179.5,15.0,POINT (179.5 -46.5)
5354,5355,10/2/03,FECYCLE1,179.5,-46.5,7.0,645000.0,15300000.0,VB,2003,10,2,179.5,15.0,POINT (179.5 -46.5)
5355,5356,10/2/03,FECYCLE1,179.5,-46.5,7.0,718000.0,52200000.0,VB,2003,10,2,179.5,15.0,POINT (179.5 -46.5)
5356,5357,10/2/03,FECYCLE1,179.5,-46.5,7.0,613000.0,18900000.0,VB,2003,10,2,179.5,15.0,POINT (179.5 -46.5)
5357,5358,10/2/03,FECYCLE1,179.5,-46.5,7.0,534000.0,20000000.0,VB,2003,10,2,179.5,15.0,POINT (179.5 -46.5)
5358,5359,10/2/03,FECYCLE1,179.5,-46.5,7.0,553000.0,21300000.0,VB,2003,10,2,179.5,15.0,POINT (179.5 -46.5)
5359,5360,10/2/03,FECYCLE1,179.5,-46.5,7.0,789000.0,17800000.0,VB,2003,10,2,179.5,15.0,POINT (179.5 -46.5)
5360,5361,10/2/03,FECYCLE1,179.5,-46.5,7.0,1100000.0,26600000.0,VB,2003,10,2,179.5,15.0,POINT (179.5 -46.5)
5361,5362,11/2/03,FECYCLE1,179.5,-46.5,10.0,953000.0,136000000.0,VB,2003,11,2,179.5,15.0,POINT (179.5 -46.5)
5362,5363,11/2/03,FECYCLE1,179.5,-46.5,10.0,1020000.0,86600000.0,VB,2003,11,2,179.5,15.0,POINT (179.5 -46.5)
5363,5364,10/21/06,INDIANOCEAN2006,31.5,-38.5,60.0,870000.0,3960000.0,VB,2006,10,21,31.5,65.0,POINT (31.5 -38.5)
5364,5365,10/21/06,INDIANOCEAN2006,31.5,-38.5,30.0,890000.0,2400000.0,VB,2006,10,21,31.5,45.0,POINT (31.5 -38.5)
5365,5366,10/21/06,INDIANOCEAN2006,31.5,-38.5,10.0,916000.0,2690000.0,VB,2006,10,21,31.5,15.0,POINT (31.5 -38.5)
5367,5368,5/5/01,NORTHSEA2001,4.5,58.5,20.0,1230000.0,6670000.0,VB,2001,5,5,4.5,27.5,POINT (4.5 58.5)
5368,5369,5/5/01,NORTHSEA2001,4.5,58.5,1.0,1590000.0,6050000.0,VB,2001,5,5,4.5,5.0,POINT (4.5 58.5)
5369,5370,5/5/01,NORTHSEA2001,4.5,58.5,1.0,1850000.0,10600000.0,VB,2001,5,5,4.5,5.0,POINT (4.5 58.5)
5370,5371,5/5/01,NORTHSEA2001,4.5,58.5,100.0,569000.0,2030000.0,VB,2001,5,5,4.5,117.5,POINT (4.5 58.5)
5371,5372,5/5/01,NORTHSEA2001,4.5,58.5,10.0,1880000.0,6480000.0,VB,2001,5,5,4.5,15.0,POINT (4.5 58.5)
5372,5373,5/5/01,NORTHSEA2001,4.5,58.5,1.0,2110000.0,6860000.0,VB,2001,5,5,4.5,5.0,POINT (4.5 58.5)
5373,5374,5/5/01,NORTHSEA2001,4.5,58.5,10.0,1690000.0,11000000.0,VB,2001,5,5,4.5,15.0,POINT (4.5 58.5)
5374,5375,5/5/01,NORTHSEA2001,4.5,58.5,5.0,1550000.0,4070000.0,VB,2001,5,5,4.5,5.0,POINT (4.5 58.5)
5375,5376,5/5/01,NORTHSEA2001,4.5,58.5,50.0,617000.0,2140000.0,VB,2001,5,5,4.5,65.0,POINT (4.5 58.5)
5376,5377,5/5/01,NORTHSEA2001,4.5,58.5,5.0,1550000.0,9590000.0,VB,2001,5,5,4.5,5.0,POINT (4.5 58.5)
5377,5378,5/5/01,NORTHSEA2001,4.5,58.5,20.0,590000.0,2410000.0,VB,2001,5,5,4.5,27.5,POINT (4.5 58.5)
5378,5379,5/5/01,NORTHSEA2001,4.5,58.5,200.0,311000.0,1270000.0,VB,2001,5,5,4.5,222.5,POINT (4.5 58.5)
5379,5380,5/5/01,NORTHSEA2001,4.5,58.5,50.0,338000.0,1590000.0,VB,2001,5,5,4.5,65.0,POINT (4.5 58.5)
5380,5381,5/5/01,NORTHSEA2001,4.5,58.5,20.0,1700000.0,7070000.0,VB,2001,5,5,4.5,27.5,POINT (4.5 58.5)
5381,5382,5/5/01,NORTHSEA2001,4.5,58.5,50.0,444000.0,2130000.0,VB,2001,5,5,4.5,65.0,POINT (4.5 58.5)
5382,5383,5/5/01,NORTHSEA2001,4.5,58.5,10.0,1340000.0,3580000.0,VB,2001,5,5,4.5,15.0,POINT (4.5 58.5)
5383,5384,5/5/01,NORTHSEA2001,4.5,58.5,5.0,2640000.0,11600000.0,VB,2001,5,5,4.5,5.0,POINT (4.5 58.5)
5384,5385,5/5/01,NORTHSEA2001,4.5,58.5,1.0,2470000.0,8570000.0,VB,2001,5,5,4.5,5.0,POINT (4.5 58.5)
5385,5386,5/5/01,NORTHSEA2001,4.5,58.5,20.0,1050000.0,2720000.0,VB,2001,5,5,4.5,27.5,POINT (4.5 58.5)
5386,5387,5/5/01,NORTHSEA2001,4.5,58.5,200.0,522000.0,1470000.0,VB,2001,5,5,4.5,222.5,POINT (4.5 58.5)
5387,5388,5/5/01,NORTHSEA2001,4.5,58.5,50.0,626000.0,1590000.0,VB,2001,5,5,4.5,65.0,POINT (4.5 58.5)
5388,5389,5/5/01,NORTHSEA2001,4.5,58.5,10.0,1860000.0,7850000.0,VB,2001,5,5,4.5,15.0,POINT (4.5 58.5)
5389,5390,10/23/06,INDIANOCEAN2006,42.5,-39.5,10.0,346000.0,8840000.0,VB,2006,10,23,42.5,15.0,POINT (42.5 -39.5)
5391,5392,10/23/06,INDIANOCEAN2006,42.5,-39.5,30.0,4510000.0,4770000.0,VB,2006,10,23,42.5,45.0,POINT (42.5 -39.5)
5392,5393,10/23/06,INDIANOCEAN2006,42.5,-39.5,60.0,2770000.0,6030000.0,VB,2006,10,23,42.5,65.0,POINT (42.5 -39.5)
5393,5394,5/5/01,NORTHSEA2001,5.5,58.5,20.0,711000.0,1830000.0,VB,2001,5,5,5.5,27.5,POINT (5.5 58.5)
5394,5395,5/5/01,NORTHSEA2001,5.5,58.5,200.0,1190000.0,4090000.0,VB,2001,5,5,5.5,222.5,POINT (5.5 58.5)
5395,5396,5/5/01,NORTHSEA2001,5.5,58.5,50.0,1270000.0,2090000.0,VB,2001,5,5,5.5,65.0,POINT (5.5 58.5)
5396,5397,5/5/01,NORTHSEA2001,5.5,58.5,10.0,566000.0,2170000.0,VB,2001,5,5,5.5,15.0,POINT (5.5 58.5)
5397,5398,5/5/01,NORTHSEA2001,5.5,58.5,1.0,1340000.0,1900000.0,VB,2001,5,5,5.5,5.0,POINT (5.5 58.5)
5398,5399,5/5/01,NORTHSEA2001,5.5,58.5,5.0,1820000.0,11000000.0,VB,2001,5,5,5.5,5.0,POINT (5.5 58.5)
5399,5400,5/5/01,NORTHSEA2001,5.5,58.5,150.0,497000.0,1210000.0,VB,2001,5,5,5.5,160.0,POINT (5.5 58.5)
5400,5401,5/5/01,NORTHSEA2001,5.5,58.5,10.0,1520000.0,7910000.0,VB,2001,5,5,5.5,15.0,POINT (5.5 58.5)
5401,5402,5/5/01,NORTHSEA2001,5.5,58.5,20.0,357000.0,1280000.0,VB,2001,5,5,5.5,27.5,POINT (5.5 58.5)
5402,5403,5/5/01,NORTHSEA2001,5.5,58.5,5.0,1130000.0,2970000.0,VB,2001,5,5,5.5,5.0,POINT (5.5 58.5)
5403,5404,5/5/01,NORTHSEA2001,5.5,58.5,1.0,1950000.0,9260000.0,VB,2001,5,5,5.5,5.0,POINT (5.5 58.5)
5404,5405,5/5/01,NORTHSEA2001,5.5,58.5,50.0,528000.0,1780000.0,VB,2001,5,5,5.5,65.0,POINT (5.5 58.5)
5405,5406,2/15/00,RAUNEFJORD2000,5.5,60.5,1.0,700000.0,14400000.0,VB,2000,2,15,5.5,5.0,POINT (5.5 60.5)
5406,5407,2/22/00,RAUNEFJORD2000,5.5,60.5,2.0,460000.0,11400000.0,VB,2000,2,22,5.5,5.0,POINT (5.5 60.5)
5407,5408,4/23/00,RAUNEFJORD2000,5.5,60.5,10.0,680000.0,11300000.0,VB,2000,4,23,5.5,15.0,POINT (5.5 60.5)
5408,5409,2/15/00,RAUNEFJORD2000,5.5,60.5,10.0,310000.0,8890000.0,VB,2000,2,15,5.5,15.0,POINT (5.5 60.5)
5409,5410,4/25/00,RAUNEFJORD2000,5.5,60.5,5.0,1100000.0,14500000.0,VB,2000,4,25,5.5,5.0,POINT (5.5 60.5)
5410,5411,4/17/00,RAUNEFJORD2000,5.5,60.5,1.0,820000.0,17600000.0,VB,2000,4,17,5.5,5.0,POINT (5.5 60.5)
5411,5412,2/29/00,RAUNEFJORD2000,5.5,60.5,10.0,190000.0,8860000.0,VB,2000,2,29,5.5,15.0,POINT (5.5 60.5)
5412,5413,2/22/00,RAUNEFJORD2000,5.5,60.5,10.0,370000.0,8740000.0,VB,2000,2,22,5.5,15.0,POINT (5.5 60.5)
5413,5414,4/16/00,RAUNEFJORD2000,5.5,60.5,2.0,890000.0,10300000.0,VB,2000,4,16,5.5,5.0,POINT (5.5 60.5)
5414,5415,4/21/00,RAUNEFJORD2000,5.5,60.5,10.0,700000.0,9180000.0,VB,2000,4,21,5.5,15.0,POINT (5.5 60.5)
5415,5416,3/30/00,RAUNEFJORD2000,5.5,60.5,2.0,930000.0,19300000.0,VB,2000,3,30,5.5,5.0,POINT (5.5 60.5)
5416,5417,3/14/00,RAUNEFJORD2000,5.5,60.5,20.0,650000.0,10400000.0,VB,2000,3,14,5.5,27.5,POINT (5.5 60.5)
5417,5418,4/27/00,RAUNEFJORD2000,5.5,60.5,2.0,930000.0,23800000.0,VB,2000,4,27,5.5,5.0,POINT (5.5 60.5)
5418,5419,4/23/00,RAUNEFJORD2000,5.5,60.5,5.0,860000.0,10400000.0,VB,2000,4,23,5.5,5.0,POINT (5.5 60.5)
5419,5420,12/4/00,RAUNEFJORD2000,5.5,60.5,1.0,640000.0,10500000.0,VB,2000,12,4,5.5,5.0,POINT (5.5 60.5)
5420,5421,4/27/00,RAUNEFJORD2000,5.5,60.5,5.0,1000000.0,15500000.0,VB,2000,4,27,5.5,5.0,POINT (5.5 60.5)
5421,5422,2/29/00,RAUNEFJORD2000,5.5,60.5,5.0,210000.0,8640000.0,VB,2000,2,29,5.5,5.0,POINT (5.5 60.5)
5422,5423,4/14/00,RAUNEFJORD2000,5.5,60.5,10.0,680000.0,10500000.0,VB,2000,4,14,5.5,15.0,POINT (5.5 60.5)
5423,5424,4/23/00,RAUNEFJORD2000,5.5,60.5,1.0,1100000.0,15500000.0,VB,2000,4,23,5.5,5.0,POINT (5.5 60.5)
5424,5425,4/17/00,RAUNEFJORD2000,5.5,60.5,2.0,710000.0,12400000.0,VB,2000,4,17,5.5,5.0,POINT (5.5 60.5)
5425,5426,3/27/00,RAUNEFJORD2000,5.5,60.5,20.0,620000.0,12200000.0,VB,2000,3,27,5.5,27.5,POINT (5.5 60.5)
5426,5427,8/3/00,RAUNEFJORD2000,5.5,60.5,10.0,370000.0,11500000.0,VB,2000,8,3,5.5,15.0,POINT (5.5 60.5)
5427,5428,4/17/00,RAUNEFJORD2000,5.5,60.5,10.0,530000.0,9230000.0,VB,2000,4,17,5.5,15.0,POINT (5.5 60.5)
5428,5429,4/16/00,RAUNEFJORD2000,5.5,60.5,10.0,970000.0,10500000.0,VB,2000,4,16,5.5,15.0,POINT (5.5 60.5)
5429,5430,3/21/00,RAUNEFJORD2000,5.5,60.5,20.0,470000.0,10200000.0,VB,2000,3,21,5.5,27.5,POINT (5.5 60.5)
5430,5431,8/3/00,RAUNEFJORD2000,5.5,60.5,20.0,260000.0,6580000.0,VB,2000,8,3,5.5,27.5,POINT (5.5 60.5)
5431,5432,4/17/00,RAUNEFJORD2000,5.5,60.5,5.0,620000.0,10400000.0,VB,2000,4,17,5.5,5.0,POINT (5.5 60.5)
5432,5433,4/16/00,RAUNEFJORD2000,5.5,60.5,1.0,890000.0,10100000.0,VB,2000,4,16,5.5,5.0,POINT (5.5 60.5)
5433,5434,4/25/00,RAUNEFJORD2000,5.5,60.5,2.0,1200000.0,15500000.0,VB,2000,4,25,5.5,5.0,POINT (5.5 60.5)
5434,5435,12/4/00,RAUNEFJORD2000,5.5,60.5,10.0,590000.0,9030000.0,VB,2000,12,4,5.5,15.0,POINT (5.5 60.5)
5435,5436,4/21/00,RAUNEFJORD2000,5.5,60.5,5.0,940000.0,12500000.0,VB,2000,4,21,5.5,5.0,POINT (5.5 60.5)
5436,5437,7/4/00,RAUNEFJORD2000,5.5,60.5,1.0,840000.0,16500000.0,VB,2000,7,4,5.5,5.0,POINT (5.5 60.5)
5437,5438,4/21/00,RAUNEFJORD2000,5.5,60.5,2.0,870000.0,11500000.0,VB,2000,4,21,5.5,5.0,POINT (5.5 60.5)
5438,5439,3/14/00,RAUNEFJORD2000,5.5,60.5,2.0,630000.0,11400000.0,VB,2000,3,14,5.5,5.0,POINT (5.5 60.5)
5439,5440,4/25/00,RAUNEFJORD2000,5.5,60.5,10.0,750000.0,11400000.0,VB,2000,4,25,5.5,15.0,POINT (5.5 60.5)
5440,5441,12/4/00,RAUNEFJORD2000,5.5,60.5,5.0,500000.0,8300000.0,VB,2000,12,4,5.5,5.0,POINT (5.5 60.5)
5441,5442,7/4/00,RAUNEFJORD2000,5.5,60.5,5.0,690000.0,11300000.0,VB,2000,7,4,5.5,5.0,POINT (5.5 60.5)
5442,5443,2/22/00,RAUNEFJORD2000,5.5,60.5,1.0,370000.0,17400000.0,VB,2000,2,22,5.5,5.0,POINT (5.5 60.5)
5443,5444,3/27/00,RAUNEFJORD2000,5.5,60.5,1.0,640000.0,13300000.0,VB,2000,3,27,5.5,5.0,POINT (5.5 60.5)
5444,5445,4/19/00,RAUNEFJORD2000,5.5,60.5,5.0,780000.0,11500000.0,VB,2000,4,19,5.5,5.0,POINT (5.5 60.5)
5445,5446,4/14/00,RAUNEFJORD2000,5.5,60.5,5.0,690000.0,8880000.0,VB,2000,4,14,5.5,5.0,POINT (5.5 60.5)
5446,5447,4/19/00,RAUNEFJORD2000,5.5,60.5,1.0,730000.0,13700000.0,VB,2000,4,19,5.5,5.0,POINT (5.5 60.5)
5447,5448,2/15/00,RAUNEFJORD2000,5.5,60.5,20.0,370000.0,9610000.0,VB,2000,2,15,5.5,27.5,POINT (5.5 60.5)
5448,5449,3/30/00,RAUNEFJORD2000,5.5,60.5,20.0,580000.0,10200000.0,VB,2000,3,30,5.5,27.5,POINT (5.5 60.5)
5449,5450,2/15/00,RAUNEFJORD2000,5.5,60.5,2.0,320000.0,9580000.0,VB,2000,2,15,5.5,5.0,POINT (5.5 60.5)
5450,5451,2/22/00,RAUNEFJORD2000,5.5,60.5,5.0,360000.0,7160000.0,VB,2000,2,22,5.5,5.0,POINT (5.5 60.5)
5451,5452,4/14/00,RAUNEFJORD2000,5.5,60.5,2.0,700000.0,10600000.0,VB,2000,4,14,5.5,5.0,POINT (5.5 60.5)
5452,5453,4/27/00,RAUNEFJORD2000,5.5,60.5,1.0,1000000.0,15500000.0,VB,2000,4,27,5.5,5.0,POINT (5.5 60.5)
5453,5454,4/27/00,RAUNEFJORD2000,5.5,60.5,10.0,880000.0,15600000.0,VB,2000,4,27,5.5,15.0,POINT (5.5 60.5)
5454,5455,7/4/00,RAUNEFJORD2000,5.5,60.5,10.0,770000.0,13300000.0,VB,2000,7,4,5.5,15.0,POINT (5.5 60.5)
5455,5456,4/4/00,RAUNEFJORD2000,5.5,60.5,10.0,500000.0,11100000.0,VB,2000,4,4,5.5,15.0,POINT (5.5 60.5)
5456,5457,2/15/00,RAUNEFJORD2000,5.5,60.5,5.0,330000.0,9520000.0,VB,2000,2,15,5.5,5.0,POINT (5.5 60.5)
5457,5458,4/4/00,RAUNEFJORD2000,5.5,60.5,5.0,820000.0,19200000.0,VB,2000,4,4,5.5,5.0,POINT (5.5 60.5)
5458,5459,4/14/00,RAUNEFJORD2000,5.5,60.5,20.0,740000.0,9500000.0,VB,2000,4,14,5.5,27.5,POINT (5.5 60.5)
5459,5460,4/16/00,RAUNEFJORD2000,5.5,60.5,20.0,630000.0,7100000.0,VB,2000,4,16,5.5,27.5,POINT (5.5 60.5)
5460,5461,2/22/00,RAUNEFJORD2000,5.5,60.5,20.0,380000.0,9960000.0,VB,2000,2,22,5.5,27.5,POINT (5.5 60.5)
5461,5462,2/29/00,RAUNEFJORD2000,5.5,60.5,20.0,180000.0,8970000.0,VB,2000,2,29,5.5,27.5,POINT (5.5 60.5)
5462,5463,3/27/00,RAUNEFJORD2000,5.5,60.5,5.0,810000.0,18300000.0,VB,2000,3,27,5.5,5.0,POINT (5.5 60.5)
5463,5464,7/4/00,RAUNEFJORD2000,5.5,60.5,20.0,780000.0,11200000.0,VB,2000,7,4,5.5,27.5,POINT (5.5 60.5)
5464,5465,3/21/00,RAUNEFJORD2000,5.5,60.5,1.0,570000.0,11400000.0,VB,2000,3,21,5.5,5.0,POINT (5.5 60.5)
5465,5466,3/27/00,RAUNEFJORD2000,5.5,60.5,10.0,720000.0,15300000.0,VB,2000,3,27,5.5,15.0,POINT (5.5 60.5)
5466,5467,4/25/00,RAUNEFJORD2000,5.5,60.5,20.0,750000.0,11400000.0,VB,2000,4,25,5.5,27.5,POINT (5.5 60.5)
5467,5468,2/29/00,RAUNEFJORD2000,5.5,60.5,2.0,220000.0,8790000.0,VB,2000,2,29,5.5,5.0,POINT (5.5 60.5)
5468,5469,2/29/00,RAUNEFJORD2000,5.5,60.5,1.0,200000.0,6300000.0,VB,2000,2,29,5.5,5.0,POINT (5.5 60.5)
5469,5470,7/4/00,RAUNEFJORD2000,5.5,60.5,2.0,820000.0,13300000.0,VB,2000,7,4,5.5,5.0,POINT (5.5 60.5)
5470,5471,4/17/00,RAUNEFJORD2000,5.5,60.5,20.0,380000.0,7280000.0,VB,2000,4,17,5.5,27.5,POINT (5.5 60.5)
5471,5472,4/4/00,RAUNEFJORD2000,5.5,60.5,20.0,680000.0,15200000.0,VB,2000,4,4,5.5,27.5,POINT (5.5 60.5)
5472,5473,4/25/00,RAUNEFJORD2000,5.5,60.5,1.0,1300000.0,18600000.0,VB,2000,4,25,5.5,5.0,POINT (5.5 60.5)
5473,5474,12/4/00,RAUNEFJORD2000,5.5,60.5,20.0,600000.0,7750000.0,VB,2000,12,4,5.5,27.5,POINT (5.5 60.5)
5474,5475,4/23/00,RAUNEFJORD2000,5.5,60.5,20.0,650000.0,8140000.0,VB,2000,4,23,5.5,27.5,POINT (5.5 60.5)
5475,5476,4/19/00,RAUNEFJORD2000,5.5,60.5,20.0,670000.0,10300000.0,VB,2000,4,19,5.5,27.5,POINT (5.5 60.5)
5476,5477,4/21/00,RAUNEFJORD2000,5.5,60.5,1.0,680000.0,8920000.0,VB,2000,4,21,5.5,5.0,POINT (5.5 60.5)
5477,5478,8/3/00,RAUNEFJORD2000,5.5,60.5,1.0,270000.0,5530000.0,VB,2000,8,3,5.5,5.0,POINT (5.5 60.5)
5478,5479,4/16/00,RAUNEFJORD2000,5.5,60.5,5.0,870000.0,10400000.0,VB,2000,4,16,5.5,5.0,POINT (5.5 60.5)
5479,5480,3/30/00,RAUNEFJORD2000,5.5,60.5,1.0,850000.0,20500000.0,VB,2000,3,30,5.5,5.0,POINT (5.5 60.5)
